"latitude","longitude"
40.7499046,-73.9944077
40.7407188,-73.9921265
40.7519836,-73.9697800
40.7412872,-73.9915848
40.7446823,-73.9848709
40.7525787,-73.9878998
40.7440681,-73.9852219
40.7133293,-74.0101547
40.7423630,-73.9842148
40.7478523,-73.9826050
40.7444344,-73.9900970
40.7536964,-73.9859695
40.7148972,-74.0143814
40.7509079,-73.9735794
40.7771950,-73.9793167
40.7393913,-73.9892883
40.7419434,-73.9966660
40.7133522,-74.0121307
40.7214203,-73.9815598
40.7547112,-73.9784088
40.7453728,-73.9821091
40.7581177,-73.9830322
40.7449493,-73.9865799
40.7395401,-73.9843063
40.7265778,-73.9953156
40.7465134,-73.9891815
40.7506332,-73.9853058
40.7226677,-73.9987564
40.7526550,-73.9842758
40.7462654,-73.9866028
40.7461891,-73.9892120
40.7283630,-73.9908524
40.7562714,-73.9985275
40.7244072,-73.9827576
40.7388077,-73.9934235
40.7428589,-73.9934616
40.7783318,-73.9479446
40.7455788,-74.0076981
40.7396622,-74.0059280
40.7273636,-73.9946899
40.7274132,-74.0059814
40.7105217,-74.0104294
40.7385902,-73.9888916
40.7551384,-73.9760132
40.7459221,-73.9915924
41.1115456,-73.8583832
40.7593040,-73.9900436
40.7034836,-74.0108337
40.7455711,-73.9941559
40.7539253,-73.9854126
40.7580299,-73.9628754
40.7456245,-73.9898453
40.7233200,-74.0037918
40.7402344,-73.9899979
40.7453003,-73.9864120
40.7522507,-73.9785080
40.7562332,-73.9880905
40.7550507,-73.9918289
40.7404060,-74.0068283
40.7535973,-73.9780884
40.7510719,-73.9816055
40.7530746,-73.9902191
40.7446289,-73.9877167
40.7515869,-73.9868774
40.7575569,-73.9773254
40.7497330,-73.9869232
40.7872162,-73.9516983
40.7572479,-73.9769974
40.7520866,-73.9918594
40.7450714,-73.9926300
40.7511635,-73.9924622
40.7500114,-73.9856720
40.7511368,-73.9765854
40.7376480,-73.9886169
40.7516022,-74.0065155
40.7299728,-74.0050507
40.7515182,-73.9846649
40.7482605,-73.9930725
40.7274208,-74.0059586
40.7471504,-73.9955673
40.7510719,-73.9816055
40.7541962,-73.9772491
40.7536469,-73.9919357
40.7189102,-74.0017624
40.7384949,-73.9922409
40.7509155,-73.9754562
40.7416649,-74.0011292
40.7313004,-74.0085220
40.7480545,-73.9947510
40.7382507,-73.9881592
40.7258720,-73.9930649
40.7281494,-73.9916840
40.7450829,-73.9810486
40.7384491,-73.9886932
40.7450905,-73.9831314
40.7390633,-73.9909363
40.7224083,-73.9978867
40.7742538,-73.9806366
40.7163811,-74.0070877
40.7543945,-73.9708786
40.7306023,-73.9915237
40.7262573,-73.9966660
40.7500954,-74.0028305
40.7437553,-73.9991074
40.7598877,-73.9711761
40.7393913,-73.9892883
40.7477264,-73.9903870
40.7154732,-73.9900131
40.7061615,-74.0137100
40.7446289,-73.9877167
40.7286415,-73.9920807
40.7623863,-73.9718704
40.7368851,-73.9891663
40.7456741,-73.9852066
40.7414589,-73.9964676
40.7395973,-73.9883652
40.7068100,-74.0094299
40.7490044,-73.9942398
40.7376480,-73.9886169
40.7408142,-73.9905548
40.7561722,-73.9778137
40.7932663,-73.9679337
40.7494316,-73.9874725
40.7428589,-73.9934616
40.7144165,-74.0072632
40.7542534,-73.9714279
40.7342873,-73.9921265
40.7585411,-73.9821320
40.7455788,-74.0076981
40.7054405,-74.0128860
40.7144165,-74.0072632
40.7542038,-73.9736099
40.7271576,-74.0076904
40.7173538,-74.0121994
40.7553215,-73.9932861
40.7431831,-73.9908447
40.7516632,-73.9887390
40.7439346,-73.9886703
40.7430687,-73.9896622
40.7437248,-73.9913788
40.7274208,-74.0059586
40.7513885,-73.9930573
40.7430687,-73.9896622
40.7405090,-73.9877319
40.7416801,-73.9873657
40.7515869,-73.9868774
40.7334175,-73.9921570
40.8004265,-73.9710617
40.7507591,-73.9767990
40.7356224,-73.9916916
40.7500229,-73.9856186
40.7541580,-73.9797974
40.7531586,-73.9807968
40.7374306,-73.9921112
40.7474823,-73.9914474
40.7337952,-74.0070114
40.7274857,-74.0051270
40.7205849,-74.0014725
40.7052536,-74.0161514
40.7510719,-73.9816055
40.7440948,-73.9949036
40.7245331,-73.9995728
40.7536888,-73.9781494
40.7144165,-74.0072632
40.7530365,-73.9866943
40.7444038,-73.9871521
40.7531586,-73.9893570
40.7361069,-73.9912415
40.7453728,-73.9821091
40.7446289,-73.9877167
40.7080688,-74.0074692
40.7073975,-74.0126038
40.7083397,-74.0071640
40.7481232,-73.9938812
40.7043419,-74.0118561
40.7549820,-73.9871826
40.7450714,-73.9926300
40.7450714,-73.9926300
40.7652092,-73.9825058
40.7376671,-73.9929199
40.7769814,-73.9788055
40.7442970,-73.9836655
40.7083397,-74.0071640
40.7393570,-73.9928970
40.7503395,-73.9948883
40.7470093,-73.9839325
40.7510719,-73.9816055
40.7455788,-74.0076981
40.7400932,-73.9854889
40.7644043,-73.9936218
40.7189598,-74.0027924
40.7565346,-73.9898911
40.7371445,-73.9907303
40.7363586,-73.9937515
40.7535858,-73.9914551
40.7446442,-73.9896774
40.7105217,-74.0104294
40.7267418,-74.0052490
40.7534370,-73.9910049
40.7387428,-73.9929276
40.7268677,-74.0077362
40.7405243,-73.9856262
40.7538643,-73.9787903
40.7349968,-73.9877167
40.7611008,-73.9706497
40.7535973,-73.9780884
40.7467422,-73.9907608
40.7510910,-73.9835892
40.7666397,-73.9873505
40.7159424,-73.9927750
40.7175102,-73.9909210
40.7597694,-73.9768219
40.7455788,-74.0076981
40.7575073,-73.9877701
40.7498207,-73.9889526
40.7535973,-73.9780884
40.7265778,-73.9953156
40.7133522,-74.0121307
40.7547112,-73.9920044
40.7481155,-73.9843979
40.7645531,-73.9767227
40.7537994,-73.9900208
40.7449570,-73.9893951
40.7403221,-73.9858856
40.7666855,-73.9834976
40.7514381,-73.9807205
40.7221565,-73.9923096
40.7525787,-73.9878998
40.7544975,-73.9921875
40.7575569,-73.9773254
40.7440681,-73.9852219
40.7384453,-73.9886093
40.7377205,-73.9877396
40.7189598,-74.0027924
40.7189598,-74.0027924
40.7450905,-73.9831314
40.7461548,-73.9836426
40.7371025,-73.9954987
40.7525787,-73.9878998
40.7079430,-74.0111008
40.7234993,-74.0081787
40.7205849,-74.0014725
40.7079430,-74.0111008
40.7487869,-73.9945450
40.7457466,-73.9931946
40.7602844,-73.9722443
40.7467918,-73.9932480
40.7529678,-73.9842377
40.7178650,-74.0048828
40.7052917,-74.0108795
40.7399445,-73.9910583
40.7439346,-73.9886703
40.7514420,-73.9906769
40.7052917,-74.0108795
40.7771263,-73.9888306
40.7465363,-73.9849777
40.7238579,-73.9974899
40.7274208,-74.0059586
40.7513390,-73.9850082
40.7504883,-73.9806290
40.7394066,-73.9895172
40.7454834,-73.9916687
40.7346153,-73.9910736
40.7429352,-73.9838943
40.7457352,-73.9826965
40.7465630,-73.9810715
40.7233810,-74.0054245
40.7449493,-73.9865799
40.7243118,-73.9973373
40.7385750,-73.9871521
40.7423477,-73.9862900
40.7389526,-73.9923325
40.7205849,-74.0014725
40.7391548,-73.9928055
40.7256927,-73.9916763
40.7393913,-73.9892883
40.7430267,-73.9848175
40.7525787,-73.9878998
40.7440681,-73.9852219
40.7472229,-73.9965973
40.7274208,-74.0059586
40.7503510,-73.9817963
40.7568054,-73.9856796
40.7049141,-74.0064011
40.7274208,-74.0059586
40.7575951,-73.9915161
40.7434921,-73.9896469
40.7592087,-73.9841766
40.7253914,-74.0060883
40.7205849,-74.0014725
40.7555466,-73.9808578
40.7259026,-74.0062332
40.7400932,-73.9854889
40.7453728,-73.9821091
40.7438622,-73.9861221
40.7490044,-73.9942398
40.7507439,-73.9793777
40.7899437,-73.9803619
40.7190819,-74.0090790
40.7201576,-74.0008240
40.7267418,-74.0052490
40.7535210,-73.9766312
40.7521629,-73.9818420
40.7200203,-74.0004349
40.7554207,-73.9927292
40.7504921,-73.9841080
40.7056999,-74.0117874
40.7274208,-74.0059586
40.7274208,-74.0059586
40.7052536,-74.0140686
40.7226677,-73.9987564
40.7377853,-73.9887390
40.7399216,-74.0057602
40.7450714,-73.9926300
40.7441025,-73.9938126
40.7455711,-73.9941559
40.7496834,-73.9867783
40.7448540,-73.9901199
40.7144165,-74.0072632
40.7200012,-74.0045624
40.7258720,-73.9930649
40.7552834,-73.9934845
40.7449493,-73.9865799
40.7557144,-73.9888611
40.7560883,-73.9901123
40.7591553,-73.9752960
40.7728043,-73.9531326
40.7250252,-73.9967957
40.7346153,-73.9910736
40.7899055,-73.9738922
40.7443619,-73.9880295
40.7403221,-73.9858856
40.7274208,-74.0059586
40.7238579,-73.9974899
40.7539635,-73.9903183
40.7387352,-73.9911118
40.7541885,-73.9917450
40.7077637,-74.0055847
40.8025398,-73.9673004
40.7566872,-73.9800186
40.7088814,-74.0114288
40.7549820,-73.9871826
40.7349968,-73.9877167
40.7480545,-73.9947510
40.7430267,-73.9848175
40.7543526,-73.9904251
40.7259026,-74.0062332
40.7245941,-73.9970856
40.7516785,-73.9795456
40.7535973,-73.9780884
40.7505798,-73.9862823
40.7052917,-74.0108795
40.7267418,-74.0052490
40.7467728,-73.9928818
40.7640610,-73.9814758
40.7504883,-73.9806290
40.7629738,-73.9807281
40.7427483,-73.9833069
40.7504883,-73.9806290
40.7523651,-73.9885025
40.7400665,-73.9868088
40.7454834,-73.9916687
40.7493362,-73.9895554
40.7054825,-74.0095901
40.7448769,-73.9852829
40.7383575,-73.9891205
40.7461815,-73.9933472
40.7544632,-73.9906311
40.7274208,-74.0059586
40.7572708,-73.9833603
40.7162933,-74.0109406
40.7052193,-74.0067978
40.7474136,-73.9903488
40.7031937,-74.0093689
40.7418518,-73.9955750
40.7626190,-73.9723892
40.7208824,-73.9992752
40.7413559,-74.0032043
40.7528954,-73.9722061
40.7457352,-73.9826965
40.7535362,-73.9883728
40.7079430,-74.0111008
40.7576866,-73.9919510
40.7465591,-73.9811859
40.7439346,-73.9886703
40.7396622,-73.9915009
40.7541046,-73.9989166
40.7458839,-73.9815063
40.7388496,-73.9895096
40.7296982,-73.9954834
40.7415543,-73.9902649
40.7434540,-73.9914703
40.7511635,-73.9924622
40.7566795,-73.9760742
40.7450752,-73.9934311
40.7529945,-73.9850388
40.7551956,-73.9922180
40.7530365,-73.9866943
40.7541466,-73.9818573
40.7545700,-73.9789124
40.7531586,-73.9893570
40.7540932,-73.9888535
40.7108841,-74.0083923
40.7452812,-73.9939499
40.7224541,-74.0028152
40.7387505,-73.9947433
40.7576447,-73.9803696
40.7450714,-73.9926300
40.7200012,-74.0045624
40.7484398,-73.9856644
40.7438622,-73.9861221
40.7274208,-74.0059586
40.7411804,-73.9902191
40.7408562,-74.0034714
40.7399788,-73.9924850
40.7648239,-73.9792328
40.7253952,-74.0048065
40.7400551,-74.0077209
40.7212296,-73.9977188
40.7481232,-73.9938812
40.7060013,-74.0117493
40.7292824,-74.0027847
40.7408905,-73.9947891
40.7372589,-73.9921494
40.7433739,-73.9912949
40.7349968,-73.9877167
40.7453346,-73.9902115
40.7366142,-74.0094452
40.7436981,-73.9894104
40.7313004,-74.0085220
40.7520599,-73.9801712
40.7440681,-73.9852219
40.7197762,-74.0002289
40.7410240,-73.9917679
40.7368050,-73.9883194
40.7184448,-74.0034561
40.7562561,-73.9664536
40.7582855,-73.9679718
40.7529755,-73.9842300
40.7445908,-73.9827805
40.7481232,-73.9938812
40.7243118,-73.9973373
40.7536240,-73.9865494
40.7047577,-74.0085449
40.7366142,-74.0094452
40.7369652,-73.9931717
40.7461205,-73.9893570
40.7205849,-74.0014725
40.7363205,-73.9960022
40.7538643,-73.9787903
40.7430687,-73.9896622
40.7205849,-74.0014725
40.7514420,-73.9890823
40.7387695,-73.9883118
40.7547112,-73.9920044
40.7087746,-74.0067291
40.7568970,-73.9703827
40.7269211,-74.0069275
40.7274284,-73.9946365
40.7534180,-73.9911957
40.7245941,-73.9970856
40.7499695,-73.9848022
40.7777786,-73.9543381
40.7203369,-74.0007019
40.7522812,-73.9844894
40.7481232,-73.9938812
40.7614098,-73.9692230
40.7267418,-74.0052490
40.7250252,-73.9967957
40.7566261,-73.9697571
40.7531586,-73.9893570
40.7293625,-73.9817810
40.7457352,-73.9826965
40.7464180,-73.9831772
40.7512321,-73.9952469
40.7508087,-73.9832916
40.7482986,-73.9906540
40.7565346,-73.9898911
40.7429504,-73.9838791
40.7393913,-73.9892883
40.7547073,-73.9863510
40.7535553,-73.9766693
40.7410240,-73.9917679
40.7487106,-73.9856567
40.7358093,-73.9918289
40.7542648,-73.9773026
40.7599144,-73.9911499
40.7465591,-73.9811859
40.7564774,-73.9824753
40.7717018,-73.9556961
40.7212296,-73.9977188
40.7474251,-73.9875031
40.7052917,-74.0108795
40.7528305,-73.9923477
40.7421646,-73.9898911
40.7410469,-73.9848633
40.7178955,-73.9992905
40.7298775,-74.0007477
40.7410240,-73.9917679
40.7546577,-73.9826813
40.7384224,-74.0004120
40.7514420,-73.9906769
40.7372971,-73.9921875
40.7440681,-73.9852219
40.7692566,-73.9825668
40.7423477,-73.9862900
40.7551041,-73.9854584
40.7086983,-74.0116653
40.7477150,-73.9878082
40.7511673,-73.9972916
40.7481155,-73.9843979
40.7057877,-74.0102463
40.7267418,-74.0052490
40.7557144,-73.9888611
40.7277527,-74.0076981
40.7428474,-73.9911575
40.7411766,-73.9932251
40.7547150,-73.9710846
40.7421646,-73.9898911
40.7528381,-73.9916382
40.7479477,-73.9845352
40.7448692,-73.9967422
40.7124481,-74.0082932
40.7472687,-73.9800644
40.7531319,-73.9808655
40.7371025,-73.9954987
40.7119217,-74.0084457
40.7481232,-73.9938812
40.7436523,-73.9833679
40.7561531,-73.9806824
40.7190819,-74.0090790
40.7396622,-73.9915009
40.7049713,-74.0144424
40.7423477,-73.9862900
40.7509727,-73.9852753
40.7618141,-73.9833908
40.7334595,-73.9913254
40.7530365,-73.9866943
40.7223625,-74.0032578
40.7444038,-73.9871521
40.7217865,-74.0094452
40.7423477,-73.9862900
40.7439766,-73.9908066
40.7439308,-73.9881897
40.7432976,-73.9864044
40.7515450,-73.9809418
40.7279320,-73.9993591
40.7336998,-73.9926529
40.7221565,-73.9923096
40.7451973,-73.9937439
40.7393913,-73.9892883
40.7447701,-73.9899292
40.7429657,-73.9922791
40.7484932,-73.9920883
40.7271576,-74.0076904
40.7445793,-73.9839020
40.7384148,-73.9939194
40.7446289,-73.9877167
40.7295151,-73.9922867
40.7393913,-73.9892883
40.7068253,-74.0130310
40.7240982,-73.9963379
40.7516022,-74.0065155
40.7272224,-73.9948044
40.7484932,-73.9920883
40.7411118,-73.9874496
40.7450714,-73.9926300
40.7448997,-73.9867249
40.7149429,-74.0060425
40.7450714,-73.9926300
40.7245674,-74.0019226
40.7411766,-73.9932251
40.7259941,-73.9957123
40.7715797,-73.9811783
40.7434616,-73.9853592
40.7534370,-73.9910049
40.7482986,-73.9906540
40.7519035,-73.9878998
40.7559929,-73.9785004
40.7558708,-73.9701462
40.7597694,-73.9768219
40.7334175,-73.9921570
40.7395668,-73.9893951
40.7552757,-73.9719315
40.7390480,-73.9935455
40.7528305,-73.9923477
40.7387505,-73.9947433
40.7062759,-74.0116119
40.7662888,-73.9825211
40.7376671,-73.9929199
40.7088051,-74.0094070
40.7529755,-73.9842300
40.7262840,-73.9865723
40.7237816,-73.9998932
40.7376747,-73.9929276
40.7511978,-73.9765930
40.7291794,-74.0076294
40.7564774,-73.9824753
40.7376480,-73.9886169
40.7452049,-73.9851685
40.7273140,-73.9957199
40.7550545,-73.9816818
40.7466240,-73.9854202
40.7454720,-73.9927368
40.7564583,-73.9932785
40.7461205,-73.9893570
40.7446289,-73.9877167
40.7498207,-73.9889526
40.7510719,-73.9816055
40.7052193,-74.0067978
40.7467728,-74.0011902
40.7465591,-73.9811859
40.7434616,-73.9853592
40.7531586,-73.9893570
40.7544060,-73.9863663
40.7560883,-73.9901123
40.7399788,-73.9924850
40.7532578,-73.9906311
40.7182884,-74.0040817
40.7231941,-73.9994736
40.7253952,-74.0048065
40.7551956,-73.9922180
40.7259026,-74.0062332
40.7527122,-73.9920731
40.7283287,-73.9914780
40.7603912,-73.9807663
40.7263985,-73.9995346
40.7103386,-74.0077438
40.7481155,-73.9843979
40.7108841,-74.0083923
40.7453346,-73.9902115
40.7144165,-74.0072632
40.7351379,-73.9882431
40.7551956,-73.9922180
40.7108841,-74.0083923
40.7645912,-73.9648209
40.7519760,-73.9866028
40.7427292,-73.9915695
40.7531586,-73.9893570
40.7516365,-73.9886627
40.7579231,-73.9781265
40.7236137,-73.9932098
40.7204399,-73.9982224
40.7637405,-73.9830093
40.7368050,-73.9883194
40.7446289,-73.9877167
40.7511978,-73.9765930
40.7504997,-73.9809647
40.7346153,-73.9910736
40.7051620,-74.0159683
40.7467918,-73.9932480
40.7439346,-73.9886703
40.7387581,-73.9936676
40.7108841,-74.0083923
40.7057877,-74.0102463
40.7475433,-73.9916000
40.7245216,-73.9971542
40.7487106,-73.9856567
40.7384148,-73.9939194
40.7652092,-73.9825058
40.7616348,-73.9702454
40.7440681,-73.9852219
40.7073975,-74.0126038
40.7360039,-73.9951401
40.7506332,-73.9853058
40.7052917,-74.0108795
40.7376747,-73.9929276
40.7497597,-73.9841309
40.7418365,-73.9928818
40.7546043,-73.9746552
40.7382736,-73.9822845
40.7394066,-73.9895172
40.7393913,-73.9892883
40.7063408,-74.0134125
40.7072945,-74.0176773
40.7619095,-73.9791489
40.7536697,-73.9954910
40.7408752,-73.9879837
40.7413712,-73.9990845
40.7202034,-73.9986725
40.7413254,-73.9907074
40.7552528,-73.9777832
40.7536240,-73.9865494
40.7245522,-73.9953842
40.7619667,-73.9688339
40.7387428,-73.9929276
40.7232704,-73.9986496
40.7401619,-73.9988785
40.7481155,-73.9843979
40.7272224,-73.9948044
40.7715797,-73.9811783
40.7400932,-73.9854889
40.7068253,-74.0130310
40.7142334,-74.0092545
40.7511635,-73.9924622
40.7425766,-74.0046616
40.7521019,-73.9849014
40.7433739,-73.9912949
40.7182922,-74.0022736
40.7459221,-73.9889603
40.7356911,-74.0081329
40.7396622,-74.0059280
40.7550850,-73.9792175
40.7437897,-73.9846191
40.7395668,-73.9893951
40.7221565,-73.9923096
40.7358742,-73.9939728
40.7274208,-74.0059586
40.7202034,-73.9986725
40.7551384,-73.9760132
40.7475433,-73.9916000
40.7222557,-74.0000610
40.7535210,-73.9766312
40.7484283,-73.9959030
40.7458305,-73.9777145
40.7261124,-73.9956131
40.7053108,-74.0112305
40.7187271,-73.9896851
40.7444992,-73.9901581
40.7529755,-73.9842300
40.7440681,-73.9910355
40.7651176,-73.9779434
40.7492981,-73.9914932
40.7119217,-74.0084457
40.7503395,-73.9784546
40.7368851,-73.9891663
40.7322540,-73.9874115
40.7225914,-74.0027618
40.7430267,-73.9848175
40.7462654,-73.9866028
40.7260246,-73.9960556
40.7396622,-74.0059280
40.7388687,-73.9938278
40.7074776,-74.0122910
40.7144165,-74.0072632
40.7345390,-73.9985428
40.7536354,-73.9865341
40.7421036,-73.9855804
40.7306023,-73.9915237
40.7073593,-74.0069656
40.7446442,-73.9896774
40.7395935,-73.9921722
40.7391815,-73.9934006
40.7423477,-73.9862900
40.7507591,-73.9767990
40.7534409,-73.9895325
40.7238579,-73.9974899
40.7403641,-73.9931107
40.7456245,-73.9898453
40.7519760,-73.9866028
40.7512245,-73.9799881
40.7321625,-74.0018005
40.7493057,-73.9759140
40.7453995,-73.9838028
40.7259026,-74.0062332
40.7507439,-73.9793777
40.7529259,-73.9787445
40.7437248,-73.9884415
40.7226677,-73.9987564
40.7662430,-73.9691010
40.7402115,-74.0074310
40.7380028,-73.9917831
40.7207565,-73.9981232
40.7057800,-74.0139694
40.7052917,-74.0108795
40.7400932,-73.9854889
40.7230721,-73.9984131
40.7645340,-73.9703217
40.7527657,-73.9896622
40.7065506,-74.0101166
40.7482986,-73.9906540
40.7437897,-73.9846191
40.7249184,-73.9968796
40.7202034,-73.9986725
40.7313004,-74.0085220
40.7460632,-73.9919434
40.7404060,-74.0068283
40.7414513,-73.9919510
40.7262573,-73.9966660
40.7529259,-73.9787445
40.7425270,-73.9962921
40.7531586,-73.9893570
40.7390175,-73.9925003
40.7559929,-73.9785004
40.7408218,-73.9923630
40.7269630,-74.0058899
40.7529945,-73.9850388
40.7286415,-73.9920807
40.7376480,-73.9886169
40.7057800,-74.0139694
40.7105217,-74.0104294
40.7346153,-73.9910736
40.7662888,-73.9825211
40.7450333,-73.9837494
40.7189598,-74.0027924
40.7539482,-73.9811935
40.7455444,-73.9918213
40.7406311,-73.9926987
40.7457848,-73.9847183
40.7079086,-74.0064850
40.7404671,-73.9933624
40.7410469,-73.9914322
40.7175674,-73.9996796
40.7576447,-73.9760971
40.7827530,-73.9485779
40.7393570,-73.9928970
40.7446289,-73.9877167
40.7175102,-73.9909210
40.7395515,-73.9898605
40.7409554,-74.0069733
40.7525902,-73.9833069
40.7580147,-73.9716034
40.7481232,-73.9938812
40.7384491,-73.9886932
40.7747269,-73.9809799
40.7055779,-74.0083771
40.7052536,-74.0140686
40.7200546,-74.0082626
40.7274857,-74.0051270
40.7603912,-73.9807663
40.7480202,-73.9924011
40.7504082,-73.9764786
40.7588043,-73.9914474
40.7404060,-74.0068283
40.7447968,-73.9938812
40.7549286,-73.9914474
40.7230721,-73.9984131
40.7578506,-73.9866867
40.7501678,-73.9764862
40.7474251,-73.9924927
40.7436142,-73.9842224
40.7209396,-73.9992218
40.7481155,-73.9843979
40.7238045,-74.0011292
40.7504883,-73.9849472
40.7481232,-73.9938812
40.7309265,-74.0084991
40.7568970,-73.9703827
40.7446823,-73.9848709
40.7551956,-73.9922180
40.7174835,-74.0030136
40.7504883,-73.9806290
40.7200012,-74.0045624
40.7176590,-74.0082932
40.7465591,-73.9811859
40.7637596,-73.9918213
40.7393913,-73.9892883
40.7539253,-73.9854126
40.7267418,-74.0052490
40.7175674,-73.9996796
40.7491035,-73.9945908
40.7332726,-73.9928055
40.7449799,-73.9832535
40.7052917,-74.0108795
40.7425537,-74.0060806
40.7434921,-73.9896469
40.7382736,-73.9822845
40.7459221,-73.9889603
40.7286415,-73.9920807
40.7248802,-74.0063477
40.7144165,-74.0072632
40.7547073,-73.9863510
40.7404327,-73.9940948
40.7027893,-74.0133209
40.7217636,-74.0003586
40.7332497,-73.9982605
40.7539444,-73.9926071
40.7347145,-73.9907761
40.7489052,-73.9925919
40.7334175,-73.9921570
40.7274208,-74.0059586
40.7522240,-73.9805145
40.7560158,-73.9838257
40.7435913,-73.9933319
40.7217789,-74.0018845
40.7349968,-73.9877167
40.7534790,-73.9720459
40.7274208,-74.0059586
40.7568970,-73.9703827
40.7393913,-73.9892883
40.7400932,-73.9854889
40.7457504,-74.0085983
40.7513199,-73.9821472
40.7509499,-74.0062027
40.7453728,-73.9821091
40.7423630,-73.9842148
40.7384872,-73.9941177
40.7331429,-73.9923553
40.7531586,-73.9893570
40.7534065,-73.9876404
40.7511635,-73.9924622
40.7453346,-73.9885330
40.7238579,-73.9974899
40.7293053,-73.9981918
40.7525902,-73.9833069
40.7466431,-74.0100555
40.7388496,-73.9895096
40.7372971,-73.9921875
40.7547112,-73.9920044
40.7263947,-73.9885635
40.7519798,-73.9940643
40.7504883,-73.9806290
40.7240181,-73.9965515
40.7361069,-73.9912415
40.7261848,-74.0060272
40.7306023,-73.9915237
40.7243118,-73.9973373
40.7190132,-74.0008163
40.7234726,-73.9941025
40.7398682,-74.0020370
40.7482986,-73.9906540
40.7511635,-73.9924622
40.7523651,-73.9885025
40.7528572,-73.9929810
40.7411118,-73.9874496
40.7453308,-73.9929504
40.7490273,-73.9924774
40.7480545,-73.9947510
40.7129822,-74.0078201
40.7719574,-73.9523163
40.7057800,-74.0139694
40.7328987,-74.0047073
40.7332726,-73.9928055
40.7442398,-73.9895020
40.7447624,-73.9762878
40.7481232,-73.9938812
40.7144165,-74.0072632
40.7331429,-73.9923553
40.7550507,-73.9918289
40.7259026,-74.0062332
40.7068253,-74.0130310
40.7042007,-74.0082397
40.7504883,-73.9806290
40.7503395,-73.9784546
40.7434616,-73.9853592
40.7244949,-73.9978027
40.7217865,-74.0094452
40.7411766,-73.9932251
40.7527657,-73.9896622
40.7467308,-73.9896698
40.7648277,-73.9594193
40.7397499,-73.9898834
40.7445908,-73.9827805
40.7049141,-74.0064011
40.7751465,-73.9798965
40.7526855,-73.9758987
40.7775078,-73.9835587
40.7492065,-73.9851761
40.7480545,-73.9947510
40.7205849,-74.0014725
40.7061081,-74.0115433
40.7437248,-73.9884415
40.7423630,-73.9842148
40.7450714,-73.9926300
40.7630043,-73.9809418
40.7234993,-74.0081787
40.7501678,-73.9764862
40.7311745,-74.0035553
40.7481575,-73.9928894
40.7372971,-73.9921875
40.7445793,-73.9839020
40.7286415,-73.9920807
40.7238579,-73.9974899
40.7872162,-73.9516983
40.7540703,-73.9912720
40.7443123,-73.9944229
40.7046852,-74.0112305
40.7402534,-73.9905701
40.7462959,-73.9824905
40.7543983,-73.9933472
40.7556076,-73.9828491
40.7205849,-74.0014725
40.7436523,-73.9833679
40.7492256,-74.0043945
40.7396736,-73.9940414
40.7253036,-74.0049591
40.7454834,-73.9916687
40.7498207,-73.9889526
40.8006897,-73.9669724
40.7514076,-73.9851379
40.7857246,-73.9711151
40.7476463,-73.9834442
40.7396927,-73.9859772
40.7287102,-73.9935608
40.7042007,-74.0082397
40.7450333,-73.9837494
40.7447968,-73.9938812
40.7789993,-73.9879837
40.7052917,-74.0108795
40.7472343,-73.9843063
40.7334175,-73.9921570
40.7969780,-73.9709015
40.7105217,-74.0104294
40.7529259,-73.9787445
40.7376785,-74.0037689
40.7751465,-73.9798965
40.7561760,-73.9925766
40.7371330,-73.9879532
40.7414589,-73.9964676
40.7475433,-73.9916000
40.7163811,-74.0070877
40.7620010,-73.9680023
40.7504883,-73.9806290
40.7555466,-73.9808578
40.7777786,-73.9543381
40.7083397,-74.0071640
40.7226677,-73.9987564
40.7085075,-74.0064392
40.7446289,-73.9877167
40.7413254,-73.9907074
40.7547112,-73.9920044
40.7439308,-73.9881897
40.7409592,-74.0021210
40.7523651,-73.9885025
40.7250633,-73.9976959
40.7603912,-73.9807663
40.7404060,-74.0068283
40.7262573,-73.9966660
40.7389526,-73.9923325
40.7087746,-74.0067291
40.7087746,-74.0067291
40.7482986,-73.9906540
40.7455711,-73.9941559
40.7355347,-73.9892807
40.7076340,-74.0107727
40.7334175,-73.9921570
40.7691383,-73.9936066
40.7555237,-73.9828568
40.7404671,-73.9933624
40.7413712,-73.9990845
40.7536964,-73.9859695
40.7504883,-73.9806290
40.7393913,-73.9892883
40.7149429,-74.0060425
40.7535591,-73.9850616
40.7189598,-74.0027924
40.7434464,-73.9872284
40.7525787,-73.9878998
40.7451668,-73.9802628
40.7446289,-73.9877167
40.7410469,-73.9914322
40.7108841,-74.0083923
40.7273140,-73.9957199
40.7519608,-73.9902954
40.7287102,-73.9935608
40.7287102,-73.9935608
40.7274208,-74.0059586
40.7399788,-73.9924850
40.7410469,-73.9848633
40.7238579,-73.9974899
40.7562714,-73.9985275
40.7648239,-73.9792328
40.7055779,-74.0083771
40.7159958,-73.9928055
40.7262573,-73.9966660
40.7202034,-73.9986725
40.7411766,-73.9932251
40.7403641,-73.9931107
40.7457466,-73.9931946
40.7510719,-73.9832306
40.7260208,-74.0053635
40.7144165,-74.0072632
40.7405243,-73.9856262
40.7455444,-73.9918213
40.7534370,-73.9910049
40.7245941,-73.9970856
40.7587013,-73.9916306
40.7550507,-73.9918289
40.7464180,-73.9831772
40.7540703,-73.9912720
40.7403221,-73.9858856
40.7600670,-73.9798126
40.7457352,-73.9894333
40.7536201,-73.9882278
40.7585258,-73.9746323
40.7436981,-73.9894104
